DA LQ -0.02019
DA LE  0.03585
DA LG -0.00950
DA LH  0.05503
DA LI -0.01065
DA LL -0.08835
DA LK  0.01485
DA LM -0.03270
DA LF  0.00971
DA LS  0.03901
DA LT  0.02638
DA LW -0.01143
DA LY -0.00659
DA LV -0.08001
DA KA  0.00905
DA KR  0.00293
DA KN  0.02163
DA KC -0.00691
DA KQ -0.02930
DA KE  0.00073
DA KI  0.01322
DA KL -0.00517
DA KK  0.00293
DA KM  0.00391
DA KF -0.00639
DA KS -0.01631
DA KT  0.00795
DA KY -0.00922
DA KV -0.00524
DA MA  0.06034
DA MR -0.01195
DA MN -0.00731
DA MC  0.01522
DA MQ  0.00766
DA MH  0.00394
DA MI  0.00399
DA ML -0.00302
DA MK -0.02319
DA MM -0.01023
DA MF -0.00986
DA MS -0.01021
DA MT -0.00046
DA MY  0.00216
DA MV  0.01007
DA FA  0.00313
DA FR  0.01217
DA FN  0.00211
DA FC  0.02466
DA FQ -0.00670
DA FE -0.01328
DA FG -0.00695
DA FH -0.00198
DA FI  0.00171
DA FL -0.05028
DA FK  0.00172
DA FM  0.01733
DA FF -0.07394
DA FS  0.00206
DA FT  0.00098
DA FY -0.01254
DA FV -0.01801
DA SA  0.00488
DA SR -0.02583
DA SN  0.01148
DA SQ  0.00098
DA SG  0.00098
DA SI  0.00586
DA SL  0.00915
DA SK  0.00781
DA SM -0.02020
DA SF  0.00150
DA SS -0.00012
DA ST  0.00071
DA SY  0.00195
DA SV -0.02272
DA TA -0.01815
DA TR -0.01809
DA TN  0.01619
DA TC -0.04828
DA TQ -0.00917
DA TE -0.00446
DA TH -0.00302
DA TI  0.00934
DA TL -0.04603
DA TK  0.00599
DA TM  0.00563
DA TF -0.00192
DA TS  0.01888
DA TT -0.01061
DA TW  0.00195
DA TY -0.00695
DA TV -0.04082
DA WA  0.00098
DA WI -0.01983
DA WL  0.04162
DA WM -0.00170
DA WF -0.03422
DA WS  0.00098
DA WT  0.00098
DA WY -0.00394
DA WV -0.04456
DA YA -0.00962
DA YR  0.01423
DA YN  0.05724
DA YC  0.00216
DA YQ  0.01671
DA YE  0.01160
DA YH -0.03979
DA YI -0.04198
DA YL -0.02487
DA YK -0.00457
DA YM  0.00075
DA YF  0.00582
DA YS -0.02201
DA YT  0.00391
DA YW  0.00098
DA YY -0.04075
DA YV -0.00606
DA VA  0.00635
DA VR  0.03501
DA VN -0.00251
DA VC -0.00081
DA VQ -0.00048
DA VE  0.00564
DA VG  0.00042
DA VH  0.02364
DA VI  0.08810
DA VL -0.02767
DA VK -0.05152
DA VM  0.01880
DA VF -0.02086
DA VS -0.01301
DA VT -0.00347
DA VW -0.00056
DA VY -0.01881
DA VV  0.06792
DE AA -0.05011
DE AR -0.06464
DE AN -0.00204
DE AD  0.00017
DE AC  0.01059
DE AQ -0.03798
DE AE  0.05483
DE AG  0.00190
DE AH -0.01453
DE AI -0.00510
DE AL  0.02001
DE AK  0.05366
DE AM  0.01499
DE AF -0.01602
DE AS  0.03686
DE AT -0.00752
DE AY  0.02198
DE AV  0.01008
DE RA -0.03151
DE RR  0.02006
DE RN  0.01016
DE RD -0.00588
DE RC  0.00629
DE RQ -0.01136
DE RE -0.00959
DE RG  0.00684
DE RH  0.00632
DE RI  0.00301
DE RL  0.04304
DE RK  0.01244
DE RM  0.01875
DE RP  0.00098
DE RS  0.00654
DE RT -0.02809
DE RY  0.00619
DE RV -0.00734
DE NA  0.00746
DE NR  0.01545
DE NN -0.00085
DE ND  0.00244
DE NQ -0.01088
DE NE  0.01898
DE NG -0.01240
DE NH -0.00482
DE NL  0.00975
DE NK  0.00428
DE NM -0.00038
DE NF  0.00206
DE NS -0.02339
DE NT -0.00035
DE NV  0.00098
DE DQ  0.00098
DE DE -0.00516
DE DS -0.00067
DE DT  0.00098
DE CA -0.00502
DE CR -0.02858
DE CN -0.01211
DE CD -0.00116
DE CQ  0.01336
DE CE -0.00629
DE CG  0.03474
DE CI  0.00195
DE CL  0.02541
DE CK  0.04931
DE CM -0.01291
DE CF  0.00293
DE CS  0.02277
DE CT -0.04499
DE CY  0.00098
DE CV  0.00771
DE QA -0.01080
DE QR -0.00768
DE QN -0.00586
DE QQ  0.01522
DE QE  0.02554
DE QH -0.01388
DE QI  0.00636
DE QL -0.01548
DE QK  0.00880
DE QM  0.00293
DE QS -0.00239
DE QT  0.00293
DE QV  0.00195
DE EA  0.00139
DE ER  0.00009
DE EE  0.01603
DE EK -0.00739
DE ES  0.00195
DE ET -0.01031
DE EW  0.00195
DE EV  0.00083
DE HA -0.00546
DE HR -0.10442
DE HN -0.04461
DE HD -0.00258
DE HC -0.03690
DE HQ  0.02400
DE HE  0.02067
DE HG -0.00361
DE HH -0.00845
DE HI  0.00293
DE HL  0.00909
DE HK  0.02969
DE HM -0.00691
DE HF  0.00098
DE HS  0.03949
DE HT  0.00391
DE HY  0.03531
DE HV -0.06186
DE IA -0.00867
DE IR -0.00922
DE IN  0.00425
DE ID -0.00354
DE IQ  0.05084
DE IE  0.00598
DE IG  0.00541
DE IH -0.00152
DE II  0.02536
DE IL -0.00271
DE IK  0.02616
DE IM -0.00559
DE IF -0.02114
DE IS -0.03685
DE IT  0.04586
DE IV -0.00126
DE LA  0.02312
DE LR -0.04127
DE LN  0.00931
DE LD  0.00643
DE LC  0.01476
DE LQ -0.03905
DE LE -0.01010
DE LG -0.03502
DE LH  0.14134
DE LI -0.02338
DE LL  0.02041
DE LK -0.00216
DE LM  0.03217
DE LF  0.02829
DE LP  0.00288
DE LS  0.07695
DE LT -0.04578
DE LW -0.01803
DE LY -0.07678
DE LV  0.01198
DE KA  0.01197
DE KR  0.02004
DE KN -0.00960
DE KD  0.00294
DE KC  0.00195
DE KQ -0.00782
DE KE  0.00378
DE KG -0.00027
DE KH -0.00933
DE KI  0.03079
DE KL -0.00713
DE KK  0.04713
DE KM  0.01229
DE KS -0.05179
DE KT  0.02924
DE KY  0.00408
DE KV  0.01137
DE MA  0.00067
DE MR  0.02893
DE MN  0.00220
DE MD  0.00618
DE MC -0.01559
DE MQ  0.00054
DE ME -0.00012
DE MG  0.00977
DE MH -0.03600
DE MI  0.00626
DE ML  0.01661
DE MK -0.01699
DE MM -0.00668
DE MF -0.00100
DE MS -0.01419
DE MT -0.00343
DE MY -0.00827
DE MV  0.01311
DE FA -0.05965
DE FR -0.00888
DE FN -0.04185
DE FD  0.00293
DE FQ  0.01926
DE FE  0.03411
DE FG -0.01622
DE FH  0.00391
DE FI -0.02018
DE FL  0.01339
DE FK -0.00500
DE FM -0.07333
DE FP  0.00098
DE FS -0.00230
DE FT -0.00095
DE FY  0.00865
DE FV -0.00255
DE SA -0.01418
DE SR  0.01367
DE SN  0.00195
DE SQ -0.00854
DE SE  0.02461
DE SG -0.01120
DE SH -0.01637
DE SI -0.00547
DE SL  0.00195
DE SK -0.01872
DE SM  0.00195
DE SS  0.00302
DE ST  0.00571
DE SV  0.00098
DE TA  0.02154
DE TR -0.04261
DE TN -0.03334
DE TD  0.00469
DE TQ -0.01588
DE TE  0.02248
DE TG  0.01046
DE TH  0.01218
DE TI  0.02238
DE TL -0.04184
DE TK -0.08344
DE TM -0.01557
DE TF -0.01473
DE TS -0.03517
DE TT -0.02407
DE TV  0.00642
DE WA -0.00228
DE WR  0.00673
DE WQ -0.00297
DE WE  0.01950
DE WG -0.00172
DE WI  0.02458
DE WK -0.02967
DE WM -0.01403
DE WS  0.00293
DE WT -0.01673
DE YA -0.01778
DE YR  0.04946
DE YN  0.03962
DE YD  0.00293
DE YC  0.01376
DE YQ  0.01457
DE YE -0.03135
DE YG -0.05477
DE YH -0.00097
DE YI -0.02233
DE YL  0.01484
DE YK -0.04552
DE YM  0.00547
DE YF  0.01160
DE YS -0.00028
DE YT  0.01291
DE YY -0.04149
DE YV -0.00912
DE VA -0.02859
DE VR  0.03321
DE VN -0.03533
DE VD  0.02645
DE VC  0.01609
DE VQ  0.00664
DE VE  0.02260
DE VG  0.02737
DE VH  0.02278
DE VI  0.01488
DE VL -0.01413
DE VK  0.01180
DE VM  0.00527
DE VF -0.02870
DE VS  0.04252
DE VT -0.03575
DE VY -0.01695
DE VV -0.04724
DD AA  0.03542
DD AA  0.03542
DD AR  0.01596
DD RA  0.01596
DD AN -0.00375
DD NA -0.00375
DD AC -0.00018
DD CA -0.00018
DD AQ  0.00706
DD QA  0.00706
DD AH -0.01412
DD HA -0.01412
DD AI -0.01679
DD IA -0.01679
DD AL -0.00345
DD LA -0.00345
DD AK  0.00074
DD KA  0.00074
DD AM  0.00331
DD MA  0.00331
DD AF  0.00542
DD FA  0.00542
DD AS  0.00293
DD SA  0.00293
DD AT -0.04460
DD TA -0.04460
DD AY  0.00710
DD YA  0.00710
DD AV -0.01676
DD VA -0.01676
DD RR  0.04289
DD RR  0.04289
DD RN  0.00331
DD NR  0.00331
DD RC  0.00146
DD CR  0.00146
DD RQ -0.00200
DD QR -0.00200
